data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7079256,887,YEM52153,52153,"03 May 2020",2020,1,Battles,"Armed clash","Southern Resistance","Military Forces of Yemen (2012-) 30th Brigade",3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Bilad al Yubi",13.8532,44.6069,2,"Yemen Data Project; Al Mandeb","Local partner-National","On 3 May 2020, forces from Ash Shubaji Martyrs Battalion of the 6th Southern Resistance Brigade, supported by the 30th Brigade, reportedly thwarted an attack of pro-Houthi forces in Al Fajir front (Qaatabah, Ad Dali). Clashes between Southern Resistance and 30th Brigade forces on one side and pro-Houthi forces on the other were also reported in Bab Ghaliq, Habil al Ubaydi, Habil al Kalb and Habil al Yubi, killing a total of 17 pro-Houthi fighters, including three leaders, and a member of the 30th Brigade. Fatalities coded as 18 and spread across five locations.",3,1589229239,YEM
7079255,887,YEM52152,52152,"03 May 2020",2020,1,Battles,"Armed clash","Southern Resistance","Military Forces of Yemen (2012-) 30th Brigade",3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Bab Ghaliq",13.925,44.6493,2,"Al Mandeb; Yemen Data Project","Local partner-National","On 3 May 2020, forces from Ash Shubaji Martyrs Battalion of the 6th Southern Resistance Brigade, supported by the 30th Brigade, reportedly thwarted an attack of pro-Houthi forces in Al Fajir front (Qaatabah, Ad Dali). Clashes between Southern Resistance and 30th Brigade forces on one side and pro-Houthi forces on the other were also reported in Bab Ghaliq, Habil al Ubaydi, Habil al Kalb and Habil al Yubi, killing a total of 17 pro-Houthi fighters, including three leaders, and a member of the 30th Brigade. Fatalities coded as 18 and spread across five locations.",4,1589229239,YEM
7079254,887,YEM52151,52151,"03 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2012-)","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"An Nubayjah",13.8721,44.5822,1,"Yemen Window; Yemen Data Project","Local partner-National","On 3 May 2020, joint forces (coded as pro-Hadi and Southern Resistance) reportedly destroyed a pro-Houthi ammunitions depot in An Nubayjah area (Qaatabah, Ad Dali), assumed method to be shelling, with no report of fatalities nor injuries.",0,1589229239,YEM
7079253,887,YEM52150,52150,"03 May 2020",2020,1,Battles,"Armed clash","Southern Resistance","Military Forces of Yemen (2012-) 30th Brigade",3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Al Fajir",13.8667,44.6,2,"Yemen Data Project; Al Mandeb","Local partner-National","On 3 May 2020, forces from Ash Shubaji Martyrs Battalion of the 6th Southern Resistance Brigade, supported by the 30th Brigade, reportedly thwarted an attack of pro-Houthi forces in Al Fajir front (Qaatabah, Ad Dali). Clashes between Southern Resistance and 30th Brigade forces on one side and pro-Houthi forces on the other were also reported in Bab Ghaliq, Habil al Ubaydi, Habil al Kalb and Habil al Yubi, killing a total of 17 pro-Houthi fighters, including three leaders, and a member of the 30th Brigade. Fatalities coded as 18 and spread across five locations.",4,1589229239,YEM
7079252,887,YEM52149,52149,"03 May 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Yemen (2016-) Supreme Political Council",,1,"Civilians (Yemen)",,7,17,"Middle East",Yemen,"Ad Dali","Al Husha",,Dawran,13.7744,44.442,2,"Yemen Data Project; Al Hadath Yemen","Local partner-National","On 3 May 2020, a pro-Houthi fighter reportedly opened fire on two children and seriously injured them at a checkpoint in Al Marawasah (Al Husha, Ad Dali) after the two approched the village's health center, which had been turned into a military site.",0,1589229239,YEM
7079251,887,YEM52146,52146,"03 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-) Security Belt Forces","STC: Southern Transitional Council",1,"Military Forces of Yemen (2012-)",,1,11,"Middle East",Yemen,Abyan,"Al Mahfad",,"Wadi Daiqah",13.7833,46.65,2,"YNP; Yemen Data Project","Local partner-National","On 3 May 2020, pro-STC forces, coded as Security Belt forces by default due to lack of more precise information, reportedly ambushed pro-Hadi forces in Daiqah area (Al Mahfad, Abyan), killing an officer and injuring three others.",1,1589229239,YEM
7085016,887,YEM52071,52071,"02 May 2020",2020,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Yemen (2012-)","Militia (Pro-Government)",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Marib,Sirwah,,"Suq Sirwah",15.4493,45.0189,2,"26 September News - Pro-Hadi",National,"On 2 May 2020, pro-Hadi and affiliated forces reportedly exchanged artillery fire with Houthi forces along the Sirwah front (Sirwah, Marib), incurring fatalities. Unclear fatalities coded as 10.",10,1589249489,YEM
7085015,887,YEM52080,52080,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Taizz,Salh,,Taizz,13.5795,44.0209,3,"26 September News - Pro-Hadi; Yemen Data Project","Local partner-National","On 2 May 2020, pro-Houthi forces reportedly shelled pro-Hadi groups in Al Jawf, Ad Dali and Taizz governorates. Pro-Hadi forces reportedly fired back, killing several pro-Houthi fighters. Unknown number of fatalities coded as 10 and split up between 3 events.",3,1589249489,YEM
7085014,887,YEM52078,52078,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Militia (Pro-Government)",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Taizz,"As Silw",,"As Silw",13.3289,44.2171,2,"Yemen Data Project; 26 September News - Pro-Hadi","Local partner-National","On 2 May 2020, pro-Hadi and affiliated forces reportedly thwarted a pro-Houthi incursion in As Silw district (Taizz), killing several pro-Houthi elements and destroying military equipment. Unknown number of fatalities coded as 10.",10,1589249489,YEM
7085013,887,YEM52072,52072,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Militia (Pro-Government)",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Sanaa,Nihm,,"Al Madid",15.6445,44.4734,2,"26 September News - Pro-Hadi; Yemen Data Project","Local partner-National","On 2 May 2020, pro-Hadi and affiliated forces reportedly thwarted a pro-Houthi incursion on the Nihm (Sanaa) and Qaniyah (Mahliyah, Marib) frontlines, killing several of them and destroying military equipment. Unknown number of fatalities coded as 10 and split up between 2 events.",5,1589249489,YEM
7085012,887,YEM52069,52069,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Militia (Pro-Government)",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,Marib,Mahliyah,,Qaniyah,14.5712,45.27,2,"Yemen Data Project; 26 September News - Pro-Hadi","Local partner-National","On 2 May 2020, pro-Hadi and affiliated forces reportedly thwarted a pro-Houthi incursion on the Nihm (Sanaa) and Qaniyah (Mahliyah, Marib) frontlines, killing several of them and destroying military equipment. Unknown number of fatalities coded as 10 and split up between 2 events.",5,1589249489,YEM
7085011,887,YEM52066,52066,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Jawf","Al Hazm",,"Al Hazm",16.1641,44.7769,3,"26 September News - Pro-Hadi; Yemen Data Project","Local partner-National","On 2 May 2020, pro-Houthi forces reportedly shelled pro-Hadi groups in Al Jawf, Ad Dali and Taizz governorates. Pro-Hadi forces reportedly fired back, killing several pro-Houthi fighters. Unknown number of fatalities coded as 10 and split up between 3 events.",4,1589249489,YEM
7085010,887,YEM52050,52050,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)",,1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Ad Dali","Ad Dhalee",,"Ad Dali",13.6957,44.7314,3,"26 September News - Pro-Hadi; Yemen Data Project","Local partner-National","On 2 May 2020, pro-Houthi forces reportedly shelled pro-Hadi groups in Al Jawf, Ad Dali and Taizz governorates. Pro-Hadi forces reportedly fired back, killing several pro-Houthi fighters. Unknown number of fatalities coded as 10 and split up between 3 events.",3,1589249489,YEM
7079488,887,YEM52145,52145,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Al Awad Tribal Militia (Yemen)",,4,14,"Middle East",Yemen,"Al Bayda","Radman Al Awad",,"An Najd",14.4215,45.296,2,Twitter,"New media","On 2 May 2020, small clashes were reported between Al Awad tribesmen and pro-Houthi forces in Radman Al Awad district (Al Bayda) amid growing tensions in Al Bayda governorate. No fatalities nor injuries.",0,1589229241,YEM
7079487,887,YEM52141,52141,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Popular Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda","As Sawadiyah",,Yisbal,14.5316,45.3172,1,Twitter,"New media","On 2 May 2020, clashes were reported between pro-Hadi forces and affiliates (coded as Popular Resistance) on one side and pro-Houthi forces on the other in Yisbal chekpoint area and near the communications tower on Jabal Yisbal (As Sawadiyah, Al Bayda) of the Qaniyah front, at the border between Marib and Al Bayda governorates. No fatalities nor injuries were reported.",0,1589229241,YEM
7079486,887,YEM52140,52140,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-)","Popular Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda","As Sawadiyah",,"Jabal Yisbal",14.5416,45.3295,1,Twitter,"New media","On 2 May 2020, clashes were reported between pro-Hadi forces and affiliates (coded as Popular Resistance) on one side and pro-Houthi forces on the other in Yisbal chekpoint area and near the communications tower on Jabal Yisbal (As Sawadiyah, Al Bayda) of the Qaniyah front, at the border between Marib and Al Bayda governorates. No fatalities nor injuries were reported.",0,1589229241,YEM
7079250,887,YEM52144,52144,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-) Amajid Brigade","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda",Mukayras,,Mukayras,13.9443,45.6707,2,"Al Masdar; Yemen Data Project","Local partner-National","On 2 May 2020, Amajid Brigade and Hazamiyah Resistance forces (coded as Southern Resistance) reportedly clashed with pro-Houthi forces in Al Amir (As Sawmaah, Al Bayda) and Dhirwah (Mukayras, Al Bayda) areas, in addition to other locations in the east of Mukayras district. Clashes reportedly spanned over two days with fatalities and injuries on both sides. Unknown reported fatalities coded as 10 and spread across three locations in two days.",1,1589229239,YEM
7079249,887,YEM52143,52143,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-) Amajid Brigade","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda",Mukayras,,Dhirwah,13.9294,45.7682,1,"Al Masdar; Yemen Data Project","Local partner-National","On 2 May 2020, Amajid Brigade and Hazamiyah Resistance forces (coded as Southern Resistance) reportedly clashed with pro-Houthi forces in Al Amir (As Sawmaah, Al Bayda) and Dhirwah (Mukayras, Al Bayda) areas, in addition to other locations in the east of Mukayras district. Clashes reportedly spanned over two days with fatalities and injuries on both sides. Unknown reported fatalities coded as 10 and spread across three locations in two days.",2,1589229239,YEM
7079248,887,YEM52142,52142,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2012-) Amajid Brigade","Southern Resistance",1,"Military Forces of Yemen (2016-) Supreme Political Council",,1,11,"Middle East",Yemen,"Al Bayda","As Sawmaah",,"Al Amir",14.0348,45.7143,2,"Yemen Data Project; Al Masdar","Local partner-National","On 2 May 2020, Amajid Brigade and Hazamiyah Resistance forces (coded as Southern Resistance) reportedly clashed with pro-Houthi forces in Al Amir (As Sawmaah, Al Bayda) and Dhirwah (Mukayras, Al Bayda) areas, in addition to other locations in the east of Mukayras district. Clashes reportedly spanned over two days with fatalities and injuries on both sides. Unknown reported fatalities coded as 10 and spread across three locations in two days.",2,1589229239,YEM
7074455,887,YEM52053,52053,"02 May 2020",2020,1,Battles,"Armed clash","Military Forces of Yemen (2016-) Supreme Political Council",,1,"Military Forces of Yemen (2012-)","Southern Resistance",1,11,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Bab Ghaliq",13.925,44.6493,1,"Nukhba Hadramawt",National,"On 2 May 2020, joint southern forces (coded as pro-Hadi and southern resistance) reportedly thwarted a Houthi incursion in Bab Ghaliq (Qaatabah, Ad Dali), with no reports of fatalities.",0,1588614088,YEM
7074454,887,YEM52076,52076,"02 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2012-)",,1,,,0,10,"Middle East",Yemen,Suqutra,Hidaybu,,Hadibu,12.6501,54.0223,3,"Mareb Press",National,"On 2 May 2020, President Hadi issued a decree that removed Nasser Qays as commander of the 1st Marine Brigade and replaced him with Ali Salimayn Ahmed. This occurred after the brigade defected to the STC and played a major role in instigating fighting between pro-STC and pro-Hadi forces.",0,1588614088,YEM
7074450,887,YEM52052,52052,"02 May 2020",2020,1,Battles,"Armed clash","Southern Resistance",,3,"Military Forces of Yemen (2016-) Supreme Political Council",,1,13,"Middle East",Yemen,"Ad Dali",Qaatabah,,"Al Fajir",13.8667,44.6,2,"Mareb Press",National,"On 2 May 2020, a special forces unit of the 5th brigade of the Southern Resistance reportedly clashed with Houthi forces behind the frontlines in Tebat Umdan on the Al Fajir front (Qaatabah, Ad Dali), incurring fatalities among Houthi fighters including a commander. Unclear fatalities coded as 10.",10,1588614088,YEM
7074448,887,YEM52067,52067,"02 May 2020",2020,1,"Strategic developments","Change to group/activity","Government of Yemen (2012-)",,1,,,0,10,"Middle East",Yemen,Hadramawt,"Al Mukalla City",,"Al Mukalla",14.5425,49.1242,3,"Mareb Press",National,"On 2 May 2020, the governor of Hadramawt governorate closed border crossings across the governorate and instituted a curfew starting at midnight on the night of 2 and 3 May 2020 to combat the spread of the coronavirus.",0,1588614088,YEM
7074434,887,YEM52070,52070,"02 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,Marib,Sirwah,,"Suq Sirwah",15.4493,45.0189,2,"Aden al Ghad",National,"On 2 May 2020, Houthi reinforcements arrived on the Nihm (Nihm, Sanaa), Sirwah (Sirwah, Marib), and Taizz (Salh, Taizz) frontlines as battles continue in those areas. The composition and size of the reinforcements was not reported.",0,1588614088,YEM
7074431,887,YEM52081,52081,"02 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,Taizz,Salh,,Taizz,13.5795,44.0209,2,"Aden al Ghad",National,"On 2 May 2020, Houthi reinforcements arrived on the Nihm (Nihm, Sanaa), Sirwah (Sirwah, Marib), and Taizz (Salh, Taizz) frontlines as battles continue in those areas. The composition and size of the reinforcements was not reported.",0,1588614088,YEM
7074430,887,YEM52073,52073,"02 May 2020",2020,1,"Strategic developments","Change to group/activity","Military Forces of Yemen (2016-) Supreme Political Council",,1,,,0,10,"Middle East",Yemen,Sanaa,Nihm,,"Al Madid",15.6445,44.4734,2,"Aden al Ghad",National,"On 2 May 2020, Houthi reinforcements arrived on the Nihm (Nihm, Sanaa), Sirwah (Sirwah, Marib), and Taizz (Salh, Taizz) frontlines as battles continue in those areas. The composition and size of the reinforcements was not reported.",0,1588614088,YEM
7074425,887,YEM52054,52054,"02 May 2020",2020,1,Riots,"Violent demonstration","Rioters (Yemen)",,5,,,0,50,"Middle East",Yemen,Aden,"Ash Shaikh Outhman",,"Ash Shaikh Outhman",12.8768,44.9931,2,"Aden al Ghad",Subnational,"On 2 May 2020, people in Ash Shaikh Outhman district (Aden) reportedly cut off roads and burned tires in response to the deterioration of services in the city. [size=no report]",0,1588614088,YEM
